nu,sw
620.150716,1.06e-24
620.15882,2.88e-24
620.158821,2.7899999999999998e-24
620.158822,2.6999999999999997e-24
620.179418,4.1699999999999996e-24
620.179423,4.4699999999999995e-24
620.179439,4.79e-24
620.186273,1.07e-24
620.186274,1.09e-24
620.186284,1.04e-24
620.224836,3.9099999999999996e-24
620.224837,4.54e-24
620.224843,4.2099999999999995e-24
620.225211,7.056e-25
620.279247,6.845e-25
620.368421,3.4e-25
620.409612,3.3220000000000002e-25
620.723424,4.4699999999999995e-24
620.723428,4.67e-24
620.723433,4.89e-24
620.772746,9.181e-25
620.777868,4.72e-24
620.777873,4.2999999999999996e-24
620.777874,4.5e-24
620.84303,8.764e-25
620.939849,2.54e-25
620.939942,2.49e-25
620.93996,2.45e-25
620.968186,2.45e-25
620.968202,2.5e-25
620.96829,2.41e-25
620.997579,3.35e-24
620.997583,3.14e-24
620.997584,3.24e-24
621.04155,1.32e-24
621.041568,1.29e-24
621.04157,1.26e-24
621.042909,3.26e-24
621.042911,3.0599999999999998e-24
621.042911,3.16e-24
621.046368,4.41e-24
621.046371,4.7499999999999994e-24
621.046388,5.11e-24
621.077763,1.26e-24
621.077764,1.29e-24
621.077773,1.23e-24
621.086213,4.11e-24
621.08622,4.8199999999999996e-24
621.086223,4.4499999999999995e-24
621.103674,7.826e-25
621.159101,7.584000000000001e-25
621.255742,3.9360000000000003e-25
621.297834,3.844e-25
621.596507,4.85e-24
621.596511,5.07e-24
621.596518,5.3199999999999996e-24
621.640635,9.803e-25
621.652053,5.13e-24
621.652059,4.66e-24
621.65206,4.89e-24
621.711766,9.33e-25
621.833475,3.15e-25
621.833558,3.09e-25
621.833572,3.03e-25
621.862253,3.03e-25
621.862267,3.09e-25
621.862344,2.97e-25
621.87966,3.79e-24
621.879663,3.55e-24
621.879664,3.66e-24
621.913426,4.65e-24
621.913426,5.03e-24
621.913443,5.4499999999999996e-24
621.926007,3.6899999999999995e-24
621.926008,3.5599999999999995e-24
621.926009,3.44e-24
621.931588,1.56e-24
621.931604,1.52e-24
621.931606,1.4799999999999999e-24
621.944149,4.29e-24
621.944165,4.6899999999999996e-24
621.944169,5.11e-24
621.968466,1.49e-24
621.968466,1.52e-24
621.968475,1.45e-24
621.980957,8.642000000000001e-25
622.037838,8.365000000000001e-25
622.142083,4.537e-25
622.185117,4.428e-25
622.468452,5.2299999999999995e-24
622.468457,5.5e-24
622.468464,5.7699999999999995e-24
622.507423,1.043e-24
622.525061,5.56e-24
622.525068,5.0099999999999994e-24
622.525068,5.28e-24
622.578916,9.896e-25
622.726575,3.88e-25
622.72665,3.8e-25
622.726661,3.73e-25
622.755812,3.73e-25
622.755823,3.81e-25
622.755891,3.6599999999999997e-25
622.760688,4.26e-24
622.76069,3.98e-24
622.760691,4.12e-24
622.781453,5.33e-24
622.781459,4.89e-24
622.781468,5.82e-24
622.796938,4.4699999999999995e-24
622.796966,4.92e-24
622.79698,5.41e-24
622.8081,4.14e-24
622.808102,3.86e-24
622.808102,4.0000000000000004e-24
622.82079,1.82e-24
622.820806,1.7699999999999998e-24
622.820807,1.73e-24
622.857051,9.502e-25
622.858364,1.73e-24
622.858365,1.7799999999999997e-24
622.858373,1.69e-24
622.915447,9.185e-25
623.027428,5.207e-25
623.071449,5.078e-25
623.339264,5.6399999999999995e-24
623.339269,5.93e-24
623.339278,6.2499999999999996e-24
623.373217,1.108e-24
623.396859,6e-24
623.396866,5.3799999999999995e-24
623.396867,5.69e-24
623.444288,1.046e-24
623.619304,4.76e-25
623.619371,4.67e-25
623.619381,4.57e-25
623.640649,4.77e-24
623.64065,4.4499999999999995e-24
623.640651,4.61e-24
623.649013,4.58e-25
623.649022,4.68e-25
623.649083,4.49e-25
623.689177,4.64e-24
623.68918,4.31e-24
623.68918,4.4699999999999995e-24
623.709138,2.13e-24
623.709152,2.07e-24
623.709154,2.0199999999999998e-24
623.731944,1.04e-24
623.747442,2.0199999999999998e-24
623.747443,2.08e-24
623.74745,1.97e-24
623.791919,1.004e-24
623.911763,5.949000000000001e-25
623.933705,1.06e-25
623.93371,1.01e-25
623.93371,1.04e-25
623.956816,5.797e-25
623.980078,1.04e-25
623.980079,1.01e-25
623.98008,9.890000000000001e-26
623.991594,1.24e-25
623.991599,1.19e-25
623.9916,1.22e-25
624.038791,1.22e-25
624.038793,1.19e-25
624.038794,1.16e-25
624.048221,1.45e-25
624.048225,1.39e-25
624.048226,1.4199999999999999e-25
624.096292,1.4199999999999999e-25
624.096293,1.39e-25
624.096295,1.36e-25
624.103579,1.68e-25
624.103582,1.61e-25
624.103584,1.65e-25
624.152577,1.65e-25
624.152578,1.61e-25
624.15258,1.57e-25
624.157663,1.94e-25
624.157666,1.85e-25
624.157668,1.9e-25
624.207645,1.9e-25
624.207647,1.85e-25
624.207649,1.81e-25
624.208955,6.04e-24
624.208961,6.3799999999999996e-24
624.208972,6.74e-24
624.210468,2.24e-25
624.210471,2.13e-25
624.210473,2.18e-25
624.238197,1.173e-24
624.261495,2.18e-25
624.261497,2.13e-25
624.261499,2.08e-25
624.261989,2.57e-25
624.261991,2.44e-25
624.261993,2.5e-25
624.267404,6.459999999999999e-24
624.267412,6.0999999999999996e-24
624.267412,5.76e-24
624.307556,1.102e-24
624.312219,2.93e-25
624.31222,2.78e-25
624.312222,2.8499999999999997e-25
624.314126,2.5e-25
624.314128,2.44e-25
624.314131,2.38e-25
624.361153,3.15e-25
624.361153,3.32e-25
624.361156,3.23e-25
624.365537,2.8499999999999997e-25
624.36554,2.78e-25
624.365542,2.6999999999999997e-25
624.408784,3.74e-25
624.408784,3.55e-25
624.408787,3.64e-25
624.415728,3.23e-25
624.415731,3.14e-25
624.415734,3.06e-25
624.455105,3.97e-25
624.455106,4.2e-25
624.455108,4.09e-25
624.464699,3.64e-25
624.464703,3.54e-25
624.464706,3.45e-25
624.50011,4.43e-25
624.500112,4.69e-25
624.500113,4.56e-25
624.511491,5.81e-25
624.511552,5.6899999999999995e-25
624.511561,5.57e-25
624.512451,4.09e-25
624.512455,3.97e-25
624.512458,3.86e-25
624.519528,4.9499999999999996e-24
624.519529,5.3199999999999996e-24
624.51953,5.1199999999999995e-24
624.54169,5.58e-25
624.541697,5.6999999999999995e-25
624.541752,5.46e-25
624.543791,4.91e-25
624.543795,5.2e-25
624.543796,5.0399999999999995e-25
624.558985,4.56e-25
624.558989,4.42e-25
624.558993,4.29e-25
624.569228,5.16e-24
624.569231,4.98e-24
624.569231,4.79e-24
624.586142,5.399999999999999e-25
624.586146,5.56e-25
624.586146,5.74e-25
624.596613,2.48e-24
624.596627,2.4099999999999998e-24
624.596628,2.35e-24
624.604302,5.0399999999999995e-25
624.604307,4.9e-25
624.604311,4.75e-25
624.605628,1.134e-24
624.627152,5.91e-25
624.627158,6.29e-25
624.627158,6.099999999999999e-25
624.635683,2.35e-24
624.635683,2.4199999999999998e-24
624.635689,2.2899999999999998e-24
624.648406,5.56e-25
624.648412,5.38e-25
624.648416,5.22e-25
624.666814,6.43e-25
624.66682,6.64e-25
624.666822,6.86e-25
624.667241,1.093e-24
624.691299,6.09e-25
624.691306,5.89e-25
624.691311,5.71e-25
624.705117,6.96e-25
624.705124,7.19e-25
624.705126,7.44e-25
624.732987,6.64e-25
624.732995,6.41e-25
624.733001,6.21e-25
624.74205,7.47e-25
624.742058,7.73e-25
624.742061,8.01e-25
624.773476,7.18e-25
624.773484,6.93e-25
624.77349,6.699999999999999e-25
624.777601,7.9699999999999995e-25
624.77761,8.26e-25
624.777614,8.55e-25
624.795073,6.766e-25
624.811755,8.43e-25
624.811765,8.74e-25
624.811771,9.08e-25
624.812771,7.72e-25
624.81278,7.45e-25
624.812788,7.19e-25
624.841208,6.589000000000001e-25
624.844497,8.85e-25
624.844508,9.2e-25
624.844515,9.57e-25
624.850883,8.25e-25
624.850893,7.94e-25
624.850902,7.6499999999999995e-25
624.875808,9.22e-25
624.87582,9.59e-25
624.875828,9.97e-25
624.887822,8.73e-25
624.887834,8.39e-25
624.887843,8.09e-25
624.905666,9.52e-25
624.90568,9.92e-25
624.90569,1.04e-24
624.923602,9.18e-25
624.923616,8.81e-25
624.923626,8.47e-25
624.934045,9.72e-25
624.934061,1.0199999999999999e-24
624.934073,1.06e-24
624.958241,9.57e-25
624.958256,9.17e-25
624.958268,8.799999999999999e-25
624.960915,9.82e-25
624.960933,1.03e-24
624.960947,1.0799999999999999e-24
624.986238,9.79e-25
624.986258,1.03e-24
624.986274,1.0799999999999999e-24
624.99176,9.89e-25
624.991777,9.46e-25
624.99179,9.06e-25
625.009966,9.61e-25
625.009989,1.0099999999999999e-24
625.010008,1.07e-24
625.024184,1.0099999999999999e-24
625.024203,9.66e-25
625.024219,9.23e-25
625.03204,9.26e-25
625.032067,9.75e-25
625.032089,1.03e-24
625.052384,8.72e-25
625.052414,9.21e-25
625.052441,9.76e-25
625.055549,1.03e-24
625.055571,9.74e-25
625.055589,9.3e-25
625.070895,7.979999999999999e-25
625.07093,8.44e-25
625.070962,8.97e-25
625.07755,6.45e-24
625.077556,6.84e-24
625.077569,7.24e-24
625.085897,1.0199999999999999e-24
625.085922,9.7e-25
625.085942,9.24e-25
625.087437,6.9899999999999995e-25
625.087478,7.43e-25
625.087515,7.92e-25
625.101814,5.72e-25
625.101863,6.11e-25
625.101908,6.55e-25
625.102669,1.24e-24
625.113746,4.17e-25
625.113803,4.47e-25
625.113858,4.82e-25
625.115284,1.0099999999999999e-24
625.115312,9.51e-25
625.115336,9.03e-25
625.122796,2.27e-25
625.122866,2.45e-25
625.122934,2.66e-25
625.136638,6.93e-24
625.136646,6.13e-24
625.136647,6.52e-24
625.143781,9.7e-25
625.143814,9.15e-25
625.143841,8.67e-25
625.168153,1.158e-24
625.171489,9.15e-25
625.171526,8.6e-25
625.171558,8.13e-25
625.198539,8.37e-25
625.198583,7.85e-25
625.198621,7.39e-25
625.225123,7.35e-25
625.225175,6.85e-25
625.225219,6.42e-25
625.251519,6.03e-25
625.251581,5.59e-25
625.251634,5.22e-25
625.278157,4.3999999999999995e-25
625.278232,4.05e-25
625.278297,3.76e-25
625.305742,2.39e-25
625.305835,2.1899999999999998e-25
625.305915,2.02e-25
625.397314,5.4699999999999996e-24
625.397315,5.69e-24
625.397315,5.91e-24
625.403222,7.06e-25
625.403278,6.91e-25
625.403285,6.77e-25
625.433927,6.78e-25
625.433934,6.93e-25
625.433982,6.64e-25
625.448239,5.7299999999999996e-24
625.448243,5.29e-24
625.448243,5.5099999999999995e-24
625.478094,1.231e-24
625.483198,2.87e-24
625.48321,2.7899999999999998e-24
625.483211,2.72e-24
625.52307,2.7999999999999998e-24
625.52307,2.72e-24
625.523076,2.65e-24
625.5414,1.185e-24
625.67734,7.662e-25
625.724613,7.455e-25
625.945087,6.87e-24
625.945094,7.299999999999999e-24
625.945108,7.76e-24
625.967188,1.31e-24
626.004479,7.4e-24
626.004487,6.499999999999999e-24
626.004488,6.94e-24
626.024998,1.213e-24
626.219558,9.55e-26
626.273992,6.04e-24
626.273994,6.28e-24
626.273995,6.5299999999999995e-24
626.294382,8.54e-25
626.294432,8.36e-25
626.294439,8.19e-25
626.325614,8.2e-25
626.325619,8.38e-25
626.325663,8.03e-25
626.326201,6.329999999999999e-24
626.326204,5.83e-24
626.326205,6.069999999999999e-24
626.349336,1.3309999999999999e-24
626.368873,3.31e-24
626.368885,3.13e-24
626.368885,3.2199999999999997e-24
626.409588,3.14e-24
626.409588,3.2299999999999997e-24
626.409594,3.0499999999999998e-24
626.414381,1.279e-24
626.558551,8.637e-25
626.607018,8.397000000000001e-25
626.811632,7.28e-24
626.811639,7.769999999999999e-24
626.811654,8.289999999999999e-24
626.832817,1.385e-24
626.870801,7.88e-24
626.870808,6.859999999999999e-24
626.870811,7.35e-24
626.875809,1.2669999999999999e-24
627.113587,1.22e-25
627.137008,1.16e-25
627.149552,6.63e-24
627.149554,6.909999999999999e-24
627.149556,7.199999999999999e-24
627.185012,1.03e-24
627.185058,1.0099999999999999e-24
627.185064,9.85e-25
627.203099,6.96e-24
627.203104,6.67e-24
627.203104,6.39e-24
627.216791,9.87e-25
627.216796,1.0099999999999999e-24
627.216835,9.65e-25
627.219351,1.434e-24
627.253621,3.81e-24
627.253632,3.7e-24
627.253633,3.59e-24
627.286161,1.374e-24
627.295222,3.599999999999999e-24
627.295222,3.71e-24
627.295227,3.5e-24
627.38566,3.259e-25
627.425681,3.197e-25
627.438691,9.694e-25
627.488413,9.416e-25
627.67729,7.689999999999999e-24
627.677297,8.24e-24
627.677314,8.83e-24
627.735413,8.36e-24
627.735418,7.209999999999999e-24
627.735422,7.769999999999999e-24
627.98956,9.66e-26
627.991769,1.54e-25
627.994479,9.910000000000001e-26
628.012956,9.920000000000001e-26
628.015668,1.46e-25
628.017875,9.67e-26
628.023981,7.249999999999999e-24
628.023984,7.559999999999999e-24
628.023987,7.89e-24
628.075034,1.24e-24
628.075077,1.2099999999999999e-24
628.075081,1.18e-24
628.078923,7.63e-24
628.078928,6.98e-24
628.078928,7.299999999999999e-24
628.088139,1.538e-24
628.107383,1.19e-24
628.107387,1.2099999999999999e-24
628.107423,1.16e-24
628.137425,4.35e-24
628.137435,4.0999999999999994e-24
628.137435,4.22e-24
628.156717,1.471e-24
628.179957,4.24e-24
628.179958,4.12e-24
628.179962,3.99e-24
628.287399,3.852e-25
628.317742,1.083e-24
628.32782,3.7750000000000003e-25
628.368788,1.051e-24
628.542236,8.1e-24
628.542242,8.71e-24
628.542262,9.39e-24
628.598,8.859999999999999e-24
628.598001,7.54e-24
628.598008,8.18e-24
628.880752,9.59e-26
628.883618,1.93e-25
628.885331,1.55e-25
628.897269,7.89e-24
628.897273,8.249999999999999e-24
628.897277,8.61e-24
628.906121,1.55e-25
628.907835,1.8299999999999999e-25
628.910701,9.6e-26
628.953658,8.32e-24
628.953664,7.58e-24
628.953664,7.94e-24
628.955708,1.643e-24
628.964462,1.4799999999999999e-24
628.964502,1.45e-24
628.964506,1.4099999999999999e-24
628.997406,1.42e-24
628.997409,1.45e-24
628.997441,1.38e-24
629.020266,4.96e-24
629.020275,4.66e-24
629.020275,4.81e-24
629.02601,1.567e-24
629.063778,4.83e-24
629.063779,4.68e-24
629.063783,4.53e-24
629.186738,4.527e-25
629.19569,1.2049999999999999e-24
629.227649,4.432e-25
629.248131,1.168e-24
629.406768,8.49e-24
629.406773,9.21e-24
629.406794,9.97e-24
629.458014,7.859999999999999e-24
629.45802,9.36e-24
629.458025,8.57e-24
629.764294,2.42e-25
629.765443,2.14e-25
629.766924,1.55e-25
629.769408,8.54e-24
629.769412,8.95e-24
629.769417,9.37e-24
629.786355,1.55e-25
629.787835,2.14e-25
629.788985,2.29e-25
629.822076,1.749e-24
629.82729,9.029999999999999e-24
629.827296,8.199999999999999e-24
629.827297,8.599999999999999e-24
629.853241,1.75e-24
629.853277,1.71e-24
629.853281,1.67e-24
629.886804,1.67e-24
629.886806,1.71e-24
629.886835,1.64e-24
629.89399,1.664e-24
629.902128,5.61e-24
629.902136,5.26e-24
629.902136,5.43e-24
629.946671,5.46e-24
629.946672,5.29e-24
629.946676,5.11e-24
630.072512,1.3339999999999999e-24
630.083873,5.29e-25
630.125359,5.174e-25
630.126432,1.292e-24
630.271412,8.899999999999999e-24
630.271413,9.719999999999999e-24
630.271435,1.06e-23
630.314448,8.15e-24
630.314466,8.97e-24
630.314467,9.88e-24
630.517114,9.54e-26
630.580659,1.15e-25
630.580668,1.13e-25
630.580668,1.11e-25
630.623247,1.13e-25
630.623247,1.0999999999999999e-25
630.62325,1.08e-25
630.640389,9.21e-24
630.640394,9.67e-24
630.6404,1.0199999999999999e-23
630.643001,1.38e-25
630.64301,1.35e-25
630.64301,1.32e-25
630.654479,3.02e-25
630.655278,2.81e-25
630.656111,2.39e-25
630.6779,2.4e-25
630.678732,2.81e-25
630.679532,2.86e-25
630.686243,1.35e-25
630.686244,1.32e-25
630.686246,1.29e-25
630.687277,1.856e-24
630.6998,9.769999999999999e-24
630.699808,9.28e-24
630.699808,8.809999999999999e-24
630.704134,1.64e-25
630.704143,1.57e-25
630.704143,1.5999999999999998e-25
630.741368,2.07e-24
630.741401,2.0199999999999998e-24
630.741404,1.97e-24
630.748068,1.61e-25
630.748068,1.57e-25
630.748071,1.54e-25
630.760577,1.759e-24
630.764053,1.93e-25
630.764061,1.85e-25
630.764061,1.89e-25
630.775577,1.98e-24
630.77558,2.0299999999999998e-24
630.775606,1.93e-24
630.782992,6.329999999999999e-24
630.782999,5.93e-24
630.782999,6.13e-24
630.808717,1.85e-25
630.808717,1.89e-25
630.80872,1.81e-25
630.82275,2.28e-25
630.822758,2.23e-25
630.822758,2.18e-25
630.828623,6.1599999999999995e-24
630.828624,5.96e-24
630.828627,5.76e-24
630.868187,2.23e-25
630.868187,2.18e-25
630.86819,2.13e-25
630.88022,2.6799999999999998e-25
630.880227,2.62e-25
630.880227,2.56e-25
630.926473,2.62e-25
630.926474,2.56e-25
630.926477,2.5e-25
630.936455,3.14e-25
630.936462,3.06e-25
630.936462,3e-25
630.948353,1.4699999999999999e-24
630.979,6.148e-25
630.983574,3.06e-25
630.983575,2.99e-25
630.983577,2.92e-25
630.991451,3.6499999999999998e-25
630.991457,3.48e-25
630.991457,3.56e-25
631.003681,1.423e-24
631.021137,6.009e-25
631.039484,3.56e-25
631.039486,3.48e-25
631.039488,3.4e-25
631.045199,4.22e-25
631.045205,4.03e-25
631.045205,4.12e-25
631.094203,4.12e-25
631.094204,4.02e-25
631.094207,3.93e-25
631.097694,4.87e-25
631.097699,4.64e-25
631.0977,4.75e-25
631.137154,1.03e-23
631.137159,9.32e-24
631.137175,1.13e-23
631.147726,4.75e-25
631.147728,4.63e-25
631.14773,4.52e-25
631.148929,5.57e-25
631.148933,5.3e-25
631.148935,5.43e-25
631.163202,1.05e-25
631.163342,1.05e-25
631.165229,8.4e-24
631.165259,9.35e-24
631.165274,1.0399999999999998e-23
631.198897,6.36e-25
631.198901,6.04e-25
631.198902,6.19e-25
631.200052,5.43e-25
631.200054,5.29e-25
631.200056,5.16e-25
631.247591,7.22e-25
631.247594,6.84e-25
631.247596,7.03e-25
631.251179,6.19e-25
631.251181,6.03e-25
631.251184,5.87e-25
631.295004,8.15e-25
631.295006,7.72e-25
631.295009,7.93e-25
631.301104,7.02e-25
631.301107,6.83e-25
631.30111,6.6499999999999995e-25
631.341129,9.14e-25
631.34113,8.65e-25
631.341132,8.89e-25
631.349828,7.93e-25
631.349832,7.699999999999999e-25
631.349835,7.5e-25
631.385957,1.0199999999999999e-24
631.385957,9.65e-25
631.38596,9.93e-25
631.39735,8.89e-25
631.397354,8.63e-25
631.397357,8.39e-25
631.42948,1.07e-24
631.429481,1.1399999999999999e-24
631.429483,1.11e-24
631.443669,9.92e-25
631.443673,9.63e-25
631.443677,9.35e-25
631.471689,1.18e-24
631.471692,1.26e-24
631.471693,1.2199999999999999e-24
631.488787,1.0999999999999998e-24
631.488791,1.07e-24
631.488795,1.04e-24
631.510209,9.889999999999999e-24
631.510214,1.0399999999999998e-23
631.510222,1.1e-23
631.512577,1.2999999999999998e-24
631.51258,1.38e-24
631.512581,1.3399999999999999e-24
631.532704,1.2199999999999999e-24
631.532709,1.18e-24
631.532713,1.1499999999999999e-24
631.536865,3.75e-25
631.537457,3.57e-25
631.537941,3.29e-25
631.551371,1.963e-24
631.552132,1.42e-24
631.552137,1.4599999999999999e-24
631.552137,1.51e-24
631.561319,3.29e-25
631.561803,3.58e-25
631.562394,3.55e-25
631.571168,1.06e-23
631.571176,9.97e-24
631.571176,9.44e-24
631.575423,1.3399999999999999e-24
631.575428,1.29e-24
631.575433,1.25e-24
631.590345,1.5299999999999999e-24
631.590351,1.58e-24
631.590352,1.64e-24
631.616946,1.4599999999999999e-24
631.616953,1.4099999999999999e-24
631.616958,1.37e-24
631.625648,1.853e-24
631.627204,1.65e-24
631.627211,1.7e-24
631.627212,1.7599999999999998e-24
631.628801,2.4399999999999997e-24
631.628831,2.38e-24
631.628834,2.33e-24
631.657279,1.58e-24
631.657287,1.5299999999999999e-24
631.657293,1.4799999999999999e-24
631.662697,1.7599999999999998e-24
631.662704,1.82e-24
631.662707,1.8899999999999998e-24
631.662843,7.119999999999999e-24
631.662848,6.649999999999999e-24
631.662849,6.88e-24
631.663686,2.33e-24
631.663688,2.39e-24
631.663712,2.27e-24
631.696428,1.7e-24
631.696436,1.64e-24
631.696443,1.5899999999999999e-24
631.696808,1.86e-24
631.696817,1.93e-24
631.69682,2.01e-24
631.70962,6.92e-24
631.709622,6.68e-24
631.709624,6.45e-24
631.729523,1.97e-24
631.729533,2.0399999999999997e-24
631.729537,2.12e-24
631.734399,1.82e-24
631.734408,1.75e-24
631.734416,1.69e-24
631.760823,2.06e-24
631.760834,2.14e-24
631.76084,2.23e-24
631.771202,1.93e-24
631.771212,1.86e-24
631.771221,1.79e-24
631.790687,2.13e-24
631.790699,2.22e-24
631.790706,2.32e-24
631.806849,2.0399999999999997e-24
631.806861,1.96e-24
631.80687,1.88e-24
631.81909,2.19e-24
631.819104,2.2899999999999998e-24
631.819113,2.39e-24
631.822811,1.615e-24
631.841355,2.13e-24
631.841368,2.05e-24
631.841379,1.96e-24
631.846003,2.23e-24
631.846019,2.33e-24
631.84603,2.4399999999999997e-24
631.871391,2.24e-24
631.871409,2.35e-24
631.871422,2.47e-24
631.87225,7.109e-25
631.874739,2.22e-24
631.874754,2.12e-24
631.874766,2.0299999999999998e-24
631.879869,1.56e-24
631.89521,2.23e-24
631.89523,2.34e-24
631.895246,2.46e-24
631.907024,2.2799999999999998e-24
631.907041,2.18e-24
631.907055,2.08e-24
631.915113,6.943000000000001e-25
631.917406,2.18e-24
631.91743,2.2899999999999998e-24
631.917449,2.4199999999999998e-24
631.93791,2.09e-24
631.937938,2.21e-24
631.93796,2.34e-24
631.938241,2.32e-24
631.93826,2.21e-24
631.938277,2.11e-24
631.956633,1.96e-24
631.956664,2.08e-24
631.956692,2.21e-24
631.968427,2.34e-24
631.968449,2.22e-24
631.968468,2.12e-24
631.973454,1.79e-24
631.973491,1.8999999999999998e-24
631.973523,2.0299999999999998e-24
631.988208,1.57e-24
631.988251,1.67e-24
631.98829,1.7799999999999997e-24
631.997632,2.33e-24
631.997657,2.21e-24
631.997679,2.09e-24
632.000659,1.2799999999999999e-24
632.00071,1.37e-24
632.000758,1.4799999999999999e-24
632.010455,9.29e-25
632.010517,9.97e-25
632.010575,1.09e-24
632.017043,5.06e-25
632.017118,5.49e-25
632.017191,5.99e-25
632.02592,2.2799999999999998e-24
632.025949,2.1499999999999998e-24
632.025973,2.0399999999999997e-24
632.053375,2.19e-24
632.053408,2.06e-24
632.053437,1.95e-24
632.080113,2.06e-24
632.080152,1.93e-24
632.080186,1.82e-24
632.106295,1.88e-24
632.106342,1.75e-24
632.106381,1.65e-24
632.132153,1.65e-24
632.132208,1.5399999999999999e-24
632.132254,1.43e-24
632.158032,1.3499999999999999e-24
632.158098,1.25e-24
632.158155,1.16e-24
632.184482,9.81e-25
632.184564,8.99e-25
632.184633,8.3e-25
632.212437,5.34e-25
632.212539,4.86e-25
632.212627,4.45e-25
632.378867,1.06e-23
632.378873,1.1199999999999999e-23
632.378883,1.1799999999999999e-23
632.414463,2.071e-24
632.425735,4.64e-25
632.426186,4.48e-25
632.42648,4.26e-25
632.441366,1.13e-23
632.441375,1.0699999999999998e-23
632.441375,1.0099999999999999e-23
632.450925,4.27e-25
632.451217,4.48e-25
632.451668,4.3799999999999995e-25
632.489003,1.946e-24
